time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp_c,label
7450,-0.0359,9.9359,1.4844,-2.6260,0.5191,-0.2748,42.22,On Surface
7500,-0.0096,9.9288,1.4964,-2.6412,0.5649,-0.2443,42.27,On Surface
7550,-0.0096,9.9072,1.4605,-2.3206,0.2137,-0.1069,42.46,On Surface
7600,0.0048,9.9048,1.4916,-2.3969,0.2901,-0.1221,42.60,On Surface
7650,-0.0168,9.9335,1.4461,-2.4580,0.3664,-0.0458,42.27,On Surface
7700,-0.0024,9.8713,1.4198,-2.4275,0.1985,-0.0763,42.51,On Surface
7750,-0.0359,9.9144,1.4317,-2.7176,0.5038,0.0000,42.08,On Surface
7800,-0.0287,9.9288,1.4509,-2.4427,0.4427,-0.3664,42.27,On Surface
7850,-0.0239,9.9311,1.4030,-2.4275,0.3969,-0.2901,42.41,On Surface
7900,-0.0096,9.9024,1.4245,-2.3359,0.5954,-0.2137,42.13,On Surface
7950,-0.0287,9.8976,1.4676,-2.2137,0.4122,-0.3053,42.27,On Surface
8000,-0.0287,9.8928,1.4461,-2.5344,0.4275,-0.0458,42.32,On Surface
8050,-0.0024,9.9311,1.4509,-2.6107,0.3969,-0.3969,42.08,On Surface
8100,-0.0239,9.9288,1.4461,-2.4275,0.6107,-0.1985,42.32,On Surface
8150,-0.0359,9.9311,1.5083,-2.4580,0.5649,0.0305,42.41,On Surface
8200,-0.0168,9.9216,1.4700,-2.2748,0.4580,-0.1832,42.32,On Surface
8250,-0.0072,9.9168,1.4748,-2.2901,0.4885,-0.1527,42.27,On Surface
8300,-0.0120,9.9311,1.4389,-2.2595,0.4580,0.0153,42.22,On Surface
8350,-0.0479,9.9455,1.4317,-2.4122,0.3817,-0.1985,42.32,On Surface
8400,-0.0287,9.9216,1.4341,-2.3817,0.5038,0.1069,42.08,On Surface
8450,-0.0383,9.9072,1.4006,-2.3664,0.3969,-0.0458,42.32,On Surface
8500,-0.0527,9.9407,1.4748,-2.2137,0.7634,-0.1832,42.32,On Surface
8550,-0.0239,9.9144,1.3910,-2.1374,0.1527,-0.0763,42.60,On Surface
8600,-0.0287,9.9288,1.4006,-2.2137,0.6260,-0.1374,42.27,On Surface
8650,-0.0120,9.9264,1.3647,-2.3664,0.5802,-0.1527,42.22,On Surface
8700,-0.0455,9.9240,1.4150,-2.3206,0.3817,0.0611,42.41,On Surface
8750,-0.0814,9.9072,1.4533,-2.2748,0.6260,-0.1221,42.27,On Surface
8800,-0.0455,9.9503,1.4365,-2.4885,0.5954,-0.2137,42.27,On Surface
8850,-0.0311,9.9575,1.4222,-2.4275,0.3206,-0.1374,42.13,On Surface
8900,-0.0335,9.9048,1.4629,-2.3511,0.5191,-0.0611,42.27,On Surface
8950,-0.0335,9.9407,1.4964,-2.3969,0.5954,-0.2137,42.46,On Surface
9000,-0.0359,9.9192,1.5299,-2.3817,0.4580,-0.2748,42.41,On Surface
9050,-0.0311,9.9288,1.4245,-2.1374,0.6412,-0.1374,42.41,On Surface
9100,-0.0359,9.9455,1.4389,-2.0763,0.3206,-0.2901,42.41,On Surface
9150,-0.0503,9.8928,1.4916,-2.5496,0.4275,-0.1221,42.32,On Surface
9200,-0.0431,9.9479,1.4461,-2.4122,0.2901,-0.3206,42.22,On Surface
9250,-0.0575,9.9455,1.4126,-2.4122,0.3664,-0.2901,42.46,On Surface
9300,-0.0479,9.8737,1.4389,-2.1985,0.3969,-0.2290,42.27,On Surface
9350,-0.0311,9.9072,1.4389,-2.4275,0.6412,-0.2290,42.32,On Surface
9400,-0.0192,9.9479,1.4844,-2.3206,0.3359,-0.0916,42.41,On Surface
9450,-0.0168,9.9718,1.4389,-2.1527,0.5038,0.0611,42.22,On Surface
9500,-0.0072,9.8857,1.4030,-2.4580,0.4885,-0.1527,42.22,On Surface
9550,0.0000,9.9455,1.4533,-2.0611,0.5802,0.0458,42.22,On Surface
9600,-0.0239,9.8881,1.4102,-2.0305,0.3511,-0.4122,42.41,On Surface
9650,-0.0024,9.8928,1.4150,-2.3969,0.5038,-0.0763,42.46,On Surface
9700,-0.0622,9.9024,1.4150,-2.4122,0.5496,-0.0763,42.41,On Surface
